file,label_t60,T10_est,T10_err%,T20_est,T20_err%,T30_est,T30_err%
T60_0.013_012.wav,0.013,0.005627158041273891,56.71416891327776,11.766270806656957,90409.77543582274,7.329285602042763,56279.12001571357
T60_0.013_013.wav,0.013,nan,nan,0.020034727973640035,54.11329210492336,0.4451971186034783,3324.5932200267566
T60_0.013_014.wav,0.013,nan,nan,0.017030812352563443,31.006248865872642,0.3978492689053154,2960.3789915793495
T60_0.013_015.wav,0.013,0.004084465459908588,68.5810349237801,10.96348642373244,84234.51095178802,7.1495927364860945,54896.86720373919
T60_0.014_000.wav,0.014,nan,nan,0.015649568255093487,11.782630393524904,0.32141146898809764,2195.79620705784
T60_0.014_001.wav,0.014,0.0038091382988497285,72.79186929393052,10.580436118151699,75474.54370108356,7.06244567146828,50346.04051048771
T60_0.014_002.wav,0.014,nan,nan,0.024877281823728156,77.69487016948683,0.3111193875206919,2122.2813394335135
T60_0.014_003.wav,0.014,nan,nan,12.505320505513197,89223.71789652284,7.496341695453162,53445.297824665446
T60_0.014_004.wav,0.014,0.0034495678580946723,75.36022958503806,10.24964545886757,73111.75327762551,7.014345632949433,50002.46880678166
T60_0.014_005.wav,0.014,0.006531900224934127,53.343569821899095,10.125984569642702,72228.4612117336,7.00715373005725,49951.0980718375
T60_0.014_006.wav,0.014,0.006102592339792901,56.41005471576499,9.994703961723117,71290.74258373654,6.953239257244551,49565.994694603934
T60_0.014_007.wav,0.014,0.005786891594884377,58.66506003654016,10.973070318799177,78279.07370570842,7.153954679527878,50999.676282341985
T60_0.014_008.wav,0.014,0.003270547532091825,76.6389461993441,0.0161009882268791,15.007058763422132,0.19875739193906036,1319.695656707574
T60_0.014_009.wav,0.014,0.0033339377371967237,76.1861590200234,0.03384875964247111,141.77685458907936,0.7030175551633409,4921.553965452435
T60_0.014_010.wav,0.014,nan,nan,0.016164047890301247,15.45748493072319,0.1514487739454678,981.7769567533412
T60_0.014_011.wav,0.014,0.005909952945745491,57.786050387532214,9.693191687021573,69137.08347872553,6.884841748122514,49077.441058017954
T60_0.014_012.wav,0.014,nan,nan,0.022790895487758974,62.792110626849805,0.41378755942940015,2855.6254244957154
T60_0.014_013.wav,0.014,0.0042741153908064655,69.47060435138239,0.015621342832514857,11.581020232248978,0.032326978309276944,130.90698792340675
T60_0.014_014.wav,0.014,nan,nan,0.014772502238585039,5.517873132750275,0.4798380450873958,3327.4146077671126
T60_0.014_015.wav,0.014,0.0031600338580984057,77.42832958501138,0.017681715861491254,26.29797043922324,0.6228853516956107,4349.1810835400765
T60_0.014_016.wav,0.014,nan,nan,0.01693947905981007,20.99627899864336,0.4284465270386394,2960.332335990281
T60_0.015_000.wav,0.015,nan,nan,0.016407499287267393,9.383328581782624,0.05274914140464492,251.66094269763283
T60_0.015_001.wav,0.015,0.0029511853666654144,80.32543088889723,0.023155845616082957,54.37230410721972,0.2991212107512403,1894.1414050082687
T60_0.015_002.wav,0.015,0.0035520742214778704,76.31950519014754,0.031940805466675194,112.93870311116795,0.4755309920168634,3070.206613445756
T60_0.015_003.wav,0.015,nan,nan,0.018494557235003824,23.29704823335883,0.10787857032586208,619.1904688390806
T60_0.015_004.wav,0.015,0.012877461999518612,14.150253336542583,8.928957816650412,59426.385444336076,6.735549372077657,44803.66248051772
T60_0.015_005.wav,0.015,0.003105717036859356,79.29521975427095,0.0291184113446149,94.12274229743267,0.3071826812565408,1947.8845417102718
T60_0.015_006.wav,0.015,0.00743746197415932,50.4169201722712,9.981005708594877,66440.03805729919,6.958990446910008,46293.26964606672
T60_0.015_007.wav,0.015,nan,nan,0.01824840469610181,21.656031307345412,0.20301854864306282,1253.4569909537522
T60_0.016_000.wav,0.016,0.005617946651001843,64.88783343123849,0.014122537716614291,11.73413927116068,0.034508520653303884,115.67825408314927
T60_0.016_001.wav,0.016,0.003242483510338549,79.73447806038406,0.028155543796959916,75.97214873099948,0.1383837177628176,764.89823601761
T60_0.017_000.wav,0.017,0.0032537796464257155,80.86011972690757,0.02773818586190667,63.165799187686275,0.5823505102163563,3325.591236566802
T60_0.017_001.wav,0.017,0.029549228239548586,73.81898964440343,8.862100477601206,52030.00280941886,6.7302924230782715,39489.95542987218
T60_0.017_002.wav,0.017,0.006490629031475302,61.819829226615866,9.860821489496722,57904.83229115719,6.915089142518833,40576.994955993134
T60_0.017_003.wav,0.017,0.005288268649423799,68.89253735633059,0.015515285616057223,8.733614023192814,0.03433356876456998,101.96216920335279
T60_0.017_004.wav,0.017,nan,nan,0.031677793512456046,86.33996183797673,0.21755309853085059,1179.7241090050034
T60_0.018.wav,0.018,0.006170161638902434,65.7213242283198,0.017843049238688853,0.8719486739508086,0.04110987085614578,128.3881714230321
T60_0.020.wav,0.02,0.003323495722757479,83.3825213862126,0.03304222360505343,65.21111802526714,0.5112840000486853,2456.420000243427
T60_0.021_000.wav,0.021,13.204389123585461,62778.04344564504,8.28357385849815,39345.58980237213,6.592221099355882,31291.52904455182
T60_0.021_001.wav,0.021,0.09931698033345407,372.9380015878765,8.632809812557939,41008.6181550378,6.671968953780289,31671.28073228709
T60_0.021_002.wav,0.021,13.409373281373815,63754.15848273244,8.29078518902429,39379.92947154423,6.580337239506854,31234.93923574692
T60_0.022.wav,0.022,0.015250687020519982,30.678695361272805,9.24960552272304,41943.66146692292,6.7916583792046135,30771.174450930062
T60_0.023.wav,0.023,0.9074872453590603,3845.5967189524367,8.499090532100789,36852.567530873,6.629711968016184,28724.834643548627
T60_0.025.wav,0.025,14.370875634491355,57383.50253796542,8.009905463545289,31939.621854181154,6.678937652443557,26615.750609774226
T60_0.026_000.wav,0.026,13.136395212175367,50424.596969905266,7.696014315911648,29500.055061198647,6.519148818888371,24973.649303416812
T60_0.026_001.wav,0.026,0.10941125356667186,320.8125137179687,8.681479679324811,33290.30645894158,6.699768465658166,25668.34025253141
T60_0.027.wav,0.027,14.422873535082282,53318.050129934374,7.8953146235059775,29141.9060129851,6.576808271728074,24258.549154548422
T60_0.031.wav,0.031,9.079432300581637,29188.491292198825,8.368180154948993,26894.129532093524,6.621419810870608,21259.4187447439
T60_0.032.wav,0.032,13.48043418389179,42026.356824661845,7.713858766464903,24005.808645202822,6.563991617415283,20412.47380442276
T60_0.034.wav,0.034,12.756864444323913,37420.18954212915,7.45829924322584,21836.17424478188,6.517855509222324,19070.1632624186
T60_0.037.wav,0.037,11.164525114921076,30074.392202489395,6.903196614215745,18557.288146529045,6.174724987162945,16588.4459112512
T60_0.041.wav,0.041,13.023333146053657,31664.227185496726,7.500063542993689,18192.8379097407,6.441654936413664,15611.353503447957
T60_0.050.wav,0.05,0.04006048227049044,19.879035459019132,0.09846728796632111,96.9345759326422,0.8198557646705922,1539.7115293411841
T60_0.059_000.wav,0.059,0.005724878858177971,90.29681549461361,0.17886033058768336,203.15310269098873,0.3846560349672679,551.9593813004542
T60_0.059_001.wav,0.059,0.015090899280126099,74.42220460995576,0.1863658523796229,215.87432606715743,0.3304127924641864,460.02168214268886
T60_0.060.wav,0.06,0.07408276960035919,23.471282667265314,0.14583545295336303,143.05908825560508,0.22798330692036808,279.9721782006135
T60_0.063.wav,0.063,0.04187623126378596,33.5297916447842,0.13714321422408537,117.68764162553234,7.076578042239627,11132.66355911052
T60_0.065.wav,0.065,0.038460886403057046,40.8294055337584,0.14966522588230213,130.2541936650802,8.79323846935592,13428.059183624493
T60_0.066.wav,0.066,0.12841978650436778,94.57543409752692,0.20809515343214632,215.29568701840353,0.3178824993057407,381.64015046324346
T60_0.068.wav,0.068,0.008503843511606402,87.49434777704941,0.12459718237090983,83.23115054545562,0.19221428693857065,182.66806902730977
T60_0.070_000.wav,0.07,0.08678884760669883,23.984068009569746,0.2156495045998459,208.07072085692266,0.36746263998898787,424.9466285556969
T60_0.070_001.wav,0.07,0.14183578513570003,102.62255019385715,0.2193975540296962,213.4250771852803,0.3501409795070898,400.20139929584246
T60_0.071.wav,0.071,0.11195281439472891,57.680020274266084,0.17010973618365482,139.59117772345752,0.29908217948536586,321.2425063174167
T60_0.074_000.wav,0.074,0.00889913074530031,87.97414764148607,0.18795178476357757,153.9888983291589,0.32378393610100753,337.54585959595613
T60_0.074_001.wav,0.074,0.11000624530519437,48.65708825026267,0.2523234483553979,240.97763291269985,0.25841080163347113,249.2037859911772
T60_0.076.wav,0.076,0.08273706104300448,8.864554003953259,0.1745471509737267,129.66730391279827,0.3406223404486855,348.1872900640599
T60_0.078.wav,0.078,0.005728362476086835,92.65594554347841,0.08513883451372134,9.152351940668385,0.19640688960290947,151.8037046191147
T60_0.079.wav,0.079,0.010291723858233324,86.97250144527428,0.18514032406111905,134.354840583695,0.21237496774492323,168.82907309483954
T60_0.081.wav,0.081,0.0969789970182444,19.727156812647408,0.2138458900245798,164.0072716352837,0.2632271500970892,224.97179024331996
T60_0.082_000.wav,0.082,0.07555134456116139,7.864213949803189,0.17439074190415188,112.67163646847789,0.29469218224167604,259.3807100508244
T60_0.082_001.wav,0.082,0.14476590834088995,76.54379065962189,0.2997839022200981,265.5901246586562,0.5699034099074031,595.0041584236623
T60_0.083.wav,0.083,0.10135193695129774,22.11076741120209,0.18260555549705473,120.00669336994545,0.3095585707241892,272.9621334026375
T60_0.084.wav,0.084,0.006405619175008953,92.3742628868941,0.11927095366381292,41.98923055215823,0.1814435950955919,116.00427987570463
T60_0.086.wav,0.086,0.10807872852374122,25.672940143885143,0.2151474667246462,150.17147293563517,0.3016699506540271,250.7790123884036
T60_0.088.wav,0.088,0.09624176334902258,9.36564016934385,0.1880673158170543,113.71285888301625,0.2752773482503946,212.81516846635756
T60_0.089_000.wav,0.089,0.08591431567419536,3.467061040229931,0.21680159314838346,143.59729567234098,0.32063695626987865,260.26624299986366
T60_0.089_001.wav,0.089,0.07785348168034863,12.52417788724873,0.2737336655281625,207.56591632377805,0.28984640030428166,225.67011270144008
T60_0.092.wav,0.092,0.09850683358548937,7.072645201618879,0.2524065859180757,174.35498469356054,0.3603206270333836,291.6528554710691
T60_0.098.wav,0.098,0.07703787361593667,21.38992488169728,0.21628416567235353,120.69812823709543,0.2524190939477766,157.57050402834346
T60_0.128.wav,0.128,0.1927306358663077,50.570809270552886,0.1734548587485747,35.511608397323975,0.19033225327511027,48.6970728711799
T60_0.141.wav,0.141,0.2063977083980449,46.38135347379072,0.18136404812432602,28.626984485337616,0.20561426873692748,45.82572250845922
T60_0.153.wav,0.153,0.15526450174548445,1.4800665003166367,0.19345021359127254,26.438048098870944,0.33131875106552133,116.54820331079827
T60_0.162.wav,0.162,0.15551451393891788,4.003386457458101,0.2092167045928719,29.146113946217216,0.3015469719858737,86.14010616411957
T60_0.168.wav,0.168,0.20637893855030864,22.844606279945616,0.18812590340084004,11.97970440526192,0.21644902666107768,28.838706345879565
T60_0.184.wav,0.184,0.18867299272716567,2.5396699604161284,0.19577281809118224,6.398270701729482,0.2121323720874393,15.289332656217008
T60_0.227.wav,0.227,0.011960638698870908,94.73099616789828,0.4621352933445996,103.58382966722448,0.4616794422255816,103.38301419629146
T60_0.245.wav,0.245,0.00891810419393961,96.35995747186138,0.5812964607573463,137.26386153361074,0.5228740417282961,113.41797621563106
T60_0.249.wav,0.249,0.011013290532648871,95.57699175395628,0.4303478667080105,72.83046855743393,0.47187047909350427,89.50621650341537
T60_0.255.wav,0.255,0.16407753275804113,35.65586950665054,0.27225045562275146,6.764884557941748,0.32164751316624274,26.136279673036366
T60_0.271.wav,0.271,0.4182542539409113,54.337363077827035,0.482809372491042,78.15844003359483,2.239871167053674,726.5207258500642
T60_0.272.wav,0.272,0.15807852075936252,41.88289677964614,0.6050126734017527,122.43112992711494,0.5707017422561469,109.81681700593636
T60_0.274.wav,0.274,0.45381051704360864,65.6242762932878,0.591409038134975,115.84271464780109,0.5880823712040701,114.62860262922266
T60_0.277.wav,0.277,0.413367324461521,49.230081033040065,0.453520631569306,63.72585977231262,2.1846543955435127,688.6838973081273
T60_0.279.wav,0.279,0.38343769204186345,37.432864531133845,0.5013385371743918,79.69123196214758,2.1341176253746204,664.9167116038066
T60_0.280.wav,0.28,0.1731120957235881,38.17425152728997,0.27788283153231824,0.7561315956006374,0.3265301837419809,16.617922764993164
T60_0.283.wav,0.283,0.38205163349241383,35.00057720579996,0.47910926372473267,69.29655962004689,2.144339435626545,657.7171150623835
T60_0.285_000.wav,0.285,0.19499148924671922,31.581933597642376,0.26098008471775996,8.428040449908778,0.31014022335947716,8.821131003325329
T60_0.285_001.wav,0.285,0.4230988919578001,48.4557515641404,0.49503536495788136,73.69661928346716,1.6252861500222275,470.27584211306237
T60_0.286_000.wav,0.286,0.4901244008152284,71.37216811721274,0.5511633319070434,92.71445171574945,1.9610210280089178,585.6716881150063
T60_0.286_001.wav,0.286,0.42326318269869856,47.99411982471979,0.5457482403527956,90.82106306041806,1.642814876594689,474.410796012129
T60_0.287.wav,0.287,0.40143585264404674,39.873119388169606,0.46251282613255085,61.154294819704134,2.138992621388538,645.2935963026265
T60_0.288.wav,0.288,0.45061320728828047,56.462919197319614,0.5136697748820944,78.35756072294946,1.5751466005947627,446.92590298429263
T60_0.293.wav,0.293,0.4423327522965166,50.9668096575142,0.5218126325032738,78.09304863592963,2.2211563198562536,658.0738293024757
T60_0.294_000.wav,0.294,0.40899318475203233,39.11332814694978,0.4724906065627886,60.711090667615174,2.0265595278276756,589.3059618461482
